image_path,label,calories,proteins,fat,carbohydrate
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1610970899/attached_image/jangan-lewatkan-5-manfaat-kacang-tolo-ini.jpg,Kacang Tunggak (tolo),342.0,22.9,1.4,61.6
images/https://cf.shopee.co.id/file/68892d4ed119d6c119cabdbe11503188,Kacang Tunggak rebus,138.0,10.7,1.1,22.6
images/https://img-global.cpcdn.com/recipes/dc9828ce49f235aa/680x482cq70/peyek-kacang-tunggaktemas-foto-resep-utama.jpg,Kacang Tunggak rempeyek,451.0,11.2,20.2,59.7
images/https://sc01.alicdn.com/kf/Aa651abed773a47af8e91ae2da51df3de0.jpg,Kacang tunis kering,351.0,12.2,1.2,72.9
images/https://asset.kompas.com/crops/XHI8qd19XKfLu13brPQP23b8fo0=/65x67:891x618/750x500/data/photo/2022/02/17/620dc04a8ab8f.jpg,Kacang uci kering,358.0,23.4,2.4,60.6
images/1200px-Painted_Pony_Bean.JPG (1200×900) (wikimedia.org),Kacang urei kering,354.0,12.8,1.8,69.3
images/https://2.bp.blogspot.com/-Kl9M50i67tY/Wn-7saMXs0I/AAAAAAAAHh4/hHbFU4Fy0s4M8zegnfa_q3kpze8Z5xjXgCLcBGAs/w1200-h630-p-k-no-nu/LogoLicious_20180205_134921.png,Kadada katembe,110.0,4.5,6.9,7.1
images/https://img-global.cpcdn.com/recipes/e82d99f1eb64c14b/680x482cq70/ikan-teri-kaholeo-masak-asam-khas-buton-sulawesi-foto-resep-utama.jpg,Kaholeo masakan,413.0,28.7,19.8,29.8
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/30105045/Tinggi-Protein-Ini-X-Manfaat-Ikan-Kakap-untuk-Kesehatan.jpg,Kakap,92.0,20.0,0.7,0.0
images/https://upload.wikimedia.org/wikipedia/commons/2/28/Stenoc_palus_100625-5191_mms.JPG,Kalakai,66.0,2.8,6.8,3.4
images/https://img-global.cpcdn.com/recipes/2031e463b74f84a0/1200x630cq70/photo.jpg,Kalio jeroan masakan,163.0,16.5,9.0,4.1
images/https://asset.kompas.com/crops/mqYtGN3S_jZncBl0Ug8aj0WNS0E=/0x0:1000x667/750x500/data/photo/2021/03/01/603c964830992.jpg,Kalio kikil (tunjang) masakan,122.0,13.8,5.7,3.9
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/32036_kalio-otak.JPG,Kalio otak masakan,157.0,8.1,8.8,11.4
images/https://img-global.cpcdn.com/recipes/642209af1316da73/680x482cq70/kalio-telur-foto-resep-utama.jpg,Kalio telur masakan,193.0,10.6,12.4,9.7
images/https://akcdn.detik.net.id/visual/2020/10/27/ilustrasi-daging-kambing_169.jpeg?w=650,Kambing daging segar,149.0,16.6,9.2,0.0
images/https://img-global.cpcdn.com/recipes/26bdea923d2d4e15/680x482cq70/sup-dayak-foto-resep-utama.jpg,Kambose,164.0,3.0,2.4,32.6
images/https://www.astronauts.id/blog/wp-content/uploads/2023/01/Mengenal-Manfaat-Kangkung-Bagi-Tubuh--1200x900.jpg,Kangkung,29.0,3.0,0.3,5.4
images/https://cdn1-production-images-kly.akamaized.net/A3CuOjVcvmP6noevlbrt75x6srk=/1200x1200/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3446098/original/094275500_1619997238-stir-fried-vegetables-2245082_1280.jpg,Kangkung kukus,30.0,3.2,0.7,4.7
images/https://cdn0-production-images-kly.akamaized.net/-w7C3Sli-qWhlPa4hmzbg324XkA=/190x0:855x665/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/4353847/original/077195900_1678438446-shutterstock_1262667451.jpg,Kangkung rebus,22.0,2.5,0.6,3.1
images/https://www.andrafarm.com/_andra_farm/gambar_kelompok/a046-2.jpg,Kangkung tondano,43.0,1.8,0.2,8.4
images/https://scm-assets.constant.co/scm/unilever/e9dc924f238fa6cc29465942875fe8f0/17ea3056-4e78-4d25-bd54-cf3a9296188b.jpg,Kangkung tumis,52.0,1.8,3.6,3.0
images/https://www.gotravelly.com/blog/wp-content/uploads/2021/05/kaparende.jpg,Kaparende sayur,38.0,2.4,2.0,2.6
images/https://image-cdn.medkomtek.com/OCSqvD25KLrQq1bSKxrCwGP_oeI=/640x640/smart/klikdokter-media-buckets/medias/2309803/original/019268400_1575683224-Manfaat-Kacang-Kapri-bagi-Kesehatan-by-Brent-Hofacker-123rf-101578039_s.jpg,Kapri Muda,42.0,3.3,0.2,9.6
images/https://rasabunda.com/wp-content/uploads/2021/08/Kapurung.jpg,Kapurung,41.0,2.0,0.3,7.8
images/https://nilaigizi.com/assets/images/produk/produk_1538364792.jpg,Kapusa,158.0,4.4,3.2,27.8
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14043340/5-manfaat-sayur-oyong-bagi-kesehatan-tubuh-halodoc.jpg,Karawila,25.0,2.3,0.2,3.5
images/https://asset.kompas.com/crops/szsUOraQ00vakiV0314KT6-71v8=/0x0:1000x667/750x500/data/photo/2021/07/07/60e56c9f60649.jpg,Karedok ,146.7,5.9,5.9,19.7
images/https://asset.kompas.com/crops/jbNcoL1_PmijICoxtO4126XbZgM=/0x0:1000x667/780x390/data/photo/2021/07/07/60e56c9f60649.jpg,Karedok sayur,92.0,2.2,3.3,14.1
images/https://img-global.cpcdn.com/recipes/3ac8414039a793c2/680x482cq70/karoket-indomie-foto-resep-utama.jpg,Karoket ,292.0,11.2,11.2,2.8
images/https://cdn1-production-images-kly.akamaized.net/e8re_jFwgunefEHuSaulapyNoh4=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/1272374/original/013170600_1466667636-dagk.jpg,Katak,73.0,16.4,0.3,0.0
images/https://cdn.idntimes.com/content-images/post/20170623/rye-bran-2500-56a210e73df78cf7727192c2-f82bea323262cc6f562d6321d24ab643_600x400.jpg,Katul Beras,275.0,12.6,14.8,54.6
images/https://s2.bukalapak.com/img/2370243413/large/20180830_215736_scaled.jpg,Katul Jagung,356.0,9.0,8.5,64.5
images/https://cf.shopee.co.id/file/293d8f06ecc4a6b0022b24dbc2230d06_tn,Kawista segar,120.0,3.5,2.5,20.8
images/https://awsimages.detik.net.id/community/media/visual/2022/07/18/titik-kritis-kehalalan-kecap-1.jpeg?w=700&q=90,Kecap,46.0,5.7,1.3,9.0
images/https://www.eresep.com/media/images/resep/2020/11/18/u9be0rva491sknkbkqfhhuifa1kecip.jpg.1000x650_q85.jpg,Kecimpring singkong goreng,464.0,1.2,18.6,73.0
images/https://images.tokopedia.net/img/cache/500-square/product-1/2020/3/27/97682031/97682031_f091ebf8-1cac-4b60-8337-825c870286c9_624_624.jpg,Kecipir biji,405.0,32.8,17.0,36.5
images/https://asset-a.grid.id/crop/0x0:0x0/x/photo/2018/05/07/3810331211.jpg,Kecipir buah muda,35.0,2.9,0.2,0.8
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/4/e8f64f70-84a2-45bc-b615-b63eb60fe9cb.jpg,Kecipir muda segar,32.0,2.9,0.2,5.8
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/3/15/aa94797a-c3d6-4f9f-a9e2-942dec4ebeea.jpg,Kecombrang segar,34.0,0.9,1.0,6.7
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/4/5329d842-9637-48e3-9d33-eb653a5d9f88.jpg,Kedondong segar ,47.0,0.5,0.2,10.4
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/05/08/1175035/content_images/670x335/20200508114326-1-ilustrasi-keju-008-destriyana.jpg,Keju,326.0,22.8,20.3,13.1
images/https://img.freepik.com/free-photo/cheddar-cheese-dark-wooden-surface_1150-41937.jpg?w=1060&t=st=1684238932~exp=1684239532~hmac=578424a4cc6bde6d195628ec281e5daa943e767e0e6d813354904914dc34af51,Keju Kacang Tanah,590.0,27.0,49.0,20.9
images/https://cf.shopee.co.id/file/b744bbf5c824fbcba58e1aeff62b2e8f,Kelapa hutan kering,623.0,2.0,52.1,36.5
images/https://img.okezone.com/content/2023/02/10/298/2762492/6-manfaat-minum-air-kelapa-muda-selain-melepas-dahaga-TMckAbHjlI.jpeg,Kelapa Muda air,17.0,0.2,0.1,3.8
images/https://assets.tokko.io/7785295b-a6a6-4936-ab19-a31759ef44d7/products/images/8f8a1078-27c5-43e8-8a32-93738de68b9d,Kelapa Muda daging,68.0,1.0,0.9,14.0
images/https://doktersehat.com/wp-content/uploads/2020/05/manfaat-daging-kelapa.jpg,Kelapa Setengah Tua daging,180.0,4.0,15.0,10.0
images/https://asset-a.grid.id/crop/0x0:0x0/x/photo/2022/09/06/daging-kelapajpg-20220906030742.jpg,Kelapa Tua daging,359.0,3.4,34.7,14.0
images/https://caramembuat.id/wp-content/uploads/2022/06/Cara-Membuat-Klepon-Ketan-Khas-Bali.webp,Kelepon ,214.0,5.4,5.4,40.2
images/https://kecipir.com/blog/wp-content/uploads/2018/02/arto_commun_070509_0128_ltn.jpg,Kelewih,111.0,1.5,0.3,27.2
images/https://cdn0-production-images-kly.akamaized.net/Gw1RJQgcjxFIOkJZPYqIZasno4E=/1200x1200/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/759485/original/044795000_1414853739-rabbit-carcass-1-rev.jpg,Kelinci daging segar,142.0,16.9,7.8,0.0
images/https://www.mongabay.co.id/wp-content/uploads/2017/11/Kemang.jpg,Kemang,48.0,1.0,0.2,11.9
images/https://asset.kompas.com/crops/sgS6iHzRJjt2l5GMjgtm8spQscM=/0x0:1000x667/750x500/data/photo/2020/08/22/5f412ff8eee87.jpg,Kembang tahu,380.0,48.9,13.8,23.3
"images/https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1568729650/gegx4jyvwt2yemk2wou0.jpg",Kembang Turi,44.0,1.8,0.6,9.6
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/10/11044054/Mengenal-Manfaat-Kemiri-untuk-Kesehatan-Tubuh.jpg,Kemiri,636.0,19.0,63.0,8.0
images/https://cdn.antaranews.com/cache/800x533/2021/09/03/Screenshot_2021-09-03-09-41-57-05_copy_1055x704.jpg,Kenari,657.0,15.0,66.0,13.0
images/13_20211016_144252_0012.jpg (1024×576) (wp.com),Kenari banda kering,616.0,13.9,56.2,13.7
images/https://img.freepik.com/free-photo/side-view-basket-bowl-full-potato-sackcloth-wooden-surface-background-with-copy-space_141793-5650.jpg?w=1060&t=st=1684232790~exp=1684233390~hmac=d4c5a62367069d98e3ddf3935be7b63e3f650cd00d6f80da197e948280b1e1b3,Kentang,83.0,2.0,0.1,19.1
images/https://www.satuharapan.com/uploads/cache/news_69316_1481712492.jpg,Kentang Hitam,142.0,0.9,0.4,33.7
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/09/03/639552413.jpg,Keong,64.0,12.0,1.0,2.0
images/https://www.donnemagazine.it/wp-content/uploads/2015/05/panna-montata-1.jpg,Kepala Susu (Krim),204.0,2.6,20.0,4.0
images/https://thumb.tvonenews.com/thumbnail/2022/09/09/631ae5a4f1c8b-ilustrasi-makanan-laut-kepiting_1265_711.jpg,Kepiting,151.0,13.8,3.8,14.1
images/https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/02/Kerang-Tiram.jpg?fit=740%2C471&ssl=1,Kerang,59.0,18.0,1.1,3.6
images/https://paxelmarket.co/wp-content/uploads/2022/06/Screen-Shot-2022-06-29-at-10.00.22.png,Kerang asap mentah,393.0,38.9,13.3,29.4
images/https://4.bp.blogspot.com/-5I6Zu0DTOK8/V6wE5yIdA-I/AAAAAAAAJGY/SQEdOWqHUoEpdwm-J9RhQMDoXODT-zkrwCLcB/s1600/DK1x.jpg,Kerang dendeng mentah,357.0,41.1,10.0,25.6
images/https://milenianews.com/wp-content/uploads/2020/08/dagingkerbau.jpg,Kerbau daging segar,79.0,18.7,0.5,0.0
images/https://1.bp.blogspot.com/-7vUY82UReBs/WTbWbqEd68I/AAAAAAAAG4k/isry-Tn67FQgLbx5nqz5ZVhpQeAMHkaSACLcB/s1600/23-04-12-2863049_540b3cf5-8735-4432-9749-3805a501b746.jpg,Keremes,475.0,1.6,25.5,64.4
images/https://asset.kompas.com/crops/Hzj3mDoX0ZXIcCMNelE5lBGlh4E=/0x0:626x417/750x500/data/photo/2020/08/06/5f2bfbf9426da.jpg,Keribang ubi segar,137.0,1.3,1.1,29.8
images/https://asset.kompas.com/crops/jYESdylVwVMIxcGzRhIFfZhPjnI=/0x28:1000x694/750x500/data/photo/2021/06/12/60c3ff4b72ad0.jpeg,Keripik bayam,586.0,4.9,40.6,50.2
images/https://www.ngadipuro.desa.id/desa/upload/artikel/sedang_1634355777_keripik-gadung.jpg,Keripik gadung,446.0,2.8,14.5,76.0
images/https://asset.kompas.com/crops/TaJKfxhk6isVM1cCWS03MJ-LeZw=/32x12:1000x657/780x390/data/photo/2022/05/25/628d7e2eb24a9.jpg,Keripik kentang,448.0,2.7,18.8,67.1
images/https://img-global.cpcdn.com/recipes/42103518f5a03444/680x482cq70/keripik-pisang-coklat-khas-lampung-foto-resep-utama.jpg,Keripik lampung,485.0,1.7,22.2,69.7
images/https://images.tokopedia.net/img/cache/700/product-1/2020/8/16/58377017/58377017_c917b0cd-8da8-412b-834f-792308dd5144_538_538,Keripik oncom,598.0,8.3,43.8,42.6
images/https://www.astronauts.id/blog/wp-content/uploads/2022/09/Olahan-Keripik-Khas-Indonesia-yang-Bikin-Kamu-Ketagihan-1024x683.jpg,Keripik singkong,478.0,0.9,20.7,72.0
images/https://www.primarasa.co.id/images/images/Keripik%20Singkong%20Balado%20-%20resep.jpg,Keripik singkong berbumbu,481.0,2.2,19.7,73.6
images/https://assets.pikiran-rakyat.com/crop/0x0:0x0/750x500/photo/2022/07/19/1076813219.png,Keripik tempe,581.0,12.1,40.6,41.7
images/8597be9ee32588c99d9ad731093cd18a (640×640) (shopee.co.id),Keripik tempe abadi murni,542.0,40.3,42.4,11.6
images/kripik_tempe_abadi.jpg (600×450) (bukalapak.com),Keripik tempe abadi sedang,510.0,12.3,27.9,52.4
images/https://s2.bukalapak.com/img/7559256151/large/kripik_tempe_abadi.jpg,Keripik tempe abadi telur,529.0,20.8,31.7,40.2
images/https://kurio-img.kurioapps.com/21/09/02/38b4842e-bbd0-4c81-9ac4-2f41364dfbfc.jpe,Keripik ubi,486.0,0.2,23.9,67.6
images/https://images.tokopedia.net/img/cache/500-square/product-1/2018/5/19/3052608/3052608_5252d99e-65b7-4461-a4c6-2a49e215357a_443_332.jpg,Kerokot segar,26.0,1.7,0.4,3.8
images/https://alatpresplastik.com/wp-content/uploads/2022/01/kekekeru.jpg,Kerupuk Aci,350.0,0.5,0.2,85.9
images/https://pesonanusantara.co.id/images/upload//p/e/pes-kerupuk-cumi-mgl.jpg,Kerupuk cumi goreng,444.0,6.9,14.6,71.3
images/https://cdns.klimg.com/merdeka.com/i/w/news/2022/01/30/1402857/content_images/670x335/20220130223844-1-kerupuk-ikan-patin-001-fellyanda-suci-agiesta.jpg,Kerupuk Ikan berpati,342.0,16.0,0.4,65.6
images/https://images.tokopedia.net/img/cache/700/product-1/2020/6/7/805229013/805229013_ce2eef00-1652-44ff-a3b0-e8d021721b55_1560_1560.jpg,Kerupuk kemplang  (ikan) mentah,325.0,1.8,0.4,78.5
images/https://asset.kompas.com/crops/Qu-uGRiw6A4NINs_6VhIZBrvp1I=/0x386:667x831/750x500/data/photo/2021/05/12/609b4a1d9af08.jpg,Kerupuk kemplang goreng,504.0,5.6,28.1,57.1
images/https://cdns.klimg.com/merdeka.com/i/w/news/2020/11/20/1244821/content_images/670x335/20201120144433-1-ilustrasi-kemplang-001-tantri-setyorini.jpg,Kerupuk kemplang panggang,356.0,9.7,1.1,76.9
images/https://halalmui.org/wp-content/uploads/2022/09/2022-09-01-Kerupuk-Kulit-Kenali-Bahaya-dan-Potensi-Haramnya.jpg,Kerupuk Kulit kerbau,422.0,83.0,4.0,0.0
images/https://s1.bukalapak.com/img/60256105411/large/data.png,Kerupuk Melinjo mentah,345.0,12.0,1.5,71.5
images/https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,Kerupuk Melinjo tebal goreng asin,431.0,11.1,16.2,63.0
images/https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,Kerupuk Melinjo tebal goreng manis,439.0,10.0,16.4,65.7
images/https://assets.indozone.id/content/2021/10/31/qEsgvo3/gampang-ini-cara-membuat-emping-melinjo-yang-gurih-dan-renyah30_700.jpg,Kerupuk Melinjo tipis goreng,485.0,11.5,24.5,59.1
images/https://id-test-11.slatic.net/p/b79efc608cc0f1f4b19fe026565838ae.jpg,Kerupuk mie kuning goreng,476.0,0.1,21.1,71.3
images/https://filebroker-cdn.lazada.co.id/kf/S92719a0bfec8443981796f166617e6eav.jpg,Kerupuk Sayong ,46.7,17.3,17.3,81.3
images/https://cdn0-production-images-kly.akamaized.net/ihQHCeKhKldhY8YlTDkiu0ObeqE=/261x0:928x667/1200x900/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3265798/original/012419700_1602564070-shutterstock_1736290877.jpg,Kerupuk Udang ,340.0,30.0,30.0,52.0
images/https://img.my-best.id/content_section/choice_component/sub_contents/e0b644d7e1f923673ed9a295a0ad422f.jpg?ixlib=rails-4.3.1&q=70&lossless=0&w=690&fit=max&s=685a7bbc6d1dd6e991aa9c8ec4d49919,Kerupuk Udang berpati,359.0,17.2,68.2,332.0
images/https://asset.kompas.com/crops/Vol7WU4iu3WSWKNB3nhw8RFCJdE=/0x9:1000x675/750x500/data/photo/2021/07/27/60ff6fb81ffaf.jpg,Kerupuk udang goreng,477.0,4.7,20.5,68.5
images/https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/15bac8fd-dff8-49eb-9561-81a087a02638.jpg,Kerupuk urat,588.0,53.7,40.9,1.2
images/https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2023/02/08040440/catat-ini-manfaat-buah-kesemek-bagi-kesehatan-tubuh-halodoc.jpg,Kesemek,78.0,0.8,0.4,20.0
images/https://asset.kompas.com/crops/agGJ3o2lK5eMmT-VkGdijGLjgpQ=/0x0:1000x667/750x500/data/photo/2020/10/26/5f965ccbd7c1a.jpg,Ketan hitam matang,181.0,4.0,1.2,37.3
images/https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2018/10/13/211488655.jpg,Ketan putih matang,163.0,3.0,0.4,35.7
images/https://cdn0-production-images-kly.akamaized.net/bEFvWpDkZsFCndvlKQ2liamvXwM=/0x287:3046x2004/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3989958/original/069432700_1649474910-biji_ketapang.jpg,Ketapang ,340.0,11.0,11.0,54.0
images/https://statik.tempo.co/data/2016/06/07/id_513024/513024_620.jpg,Ketela Pohon Kuning,157.0,0.8,0.3,37.9
images/https://www.infopublik.id/assets/upload/headline//Singkong.jpg,Ketela singkong segar,154.0,1.0,0.3,36.8
images/https://blog.tokowahab.com/wp-content/uploads/2018/08/resep-agar-agar-singkong.jpg,Ketela pohon/singkong kukus,153.0,1.2,0.3,36.4
images/https://www.garnesia.com/images/news/b542.jpg,Ketimun,12.0,0.7,0.1,2.7
images/https://kopijagung.com/wp-content/uploads/2021/05/0001-1776641472_20210524_095708_0000_compress85-scaled.jpg,Ketimun madura segar,9.0,0.5,0.1,1.9
images/https://asset.kompas.com/crops/BiN_oCxCDgkO09b1B_FPfZuvGBw=/0x0:739x493/750x500/data/photo/2020/01/29/5e318845429db.jpg,Ketoprak,153.0,7.9,7.7,13.0
images/https://awsimages.detik.net.id/community/media/visual/2021/08/27/5-manfaat-sehat-minum-air-ketumbar-naikkan-imunitas-dan-detoks-tubuh-3_169.jpeg?w=1200,Ketumbar,404.0,14.1,16.1,54.2
images/https://awsimages.detik.net.id/community/media/visual/2022/05/01/ketupat-ketan-khas-sumatra-2.jpeg?w=1200,Ketupat ketan,212.0,4.0,4.6,38.6
images/https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/06/09/resep-kupat-tahu-menu-sarapan-n-20210609032448.jpg,Ketupat Tahu ,109.6,2.6,2.6,18.6
images/https://faktualnews.co/images/2022/01/kluwek.png,Kluwek,310.0,10.0,24.0,13.5
images/https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhmeQYqX74WTMCJTIO2HnZZT8Ffw091uAsMlNwFrXw-7CB0TARNDJK4xVwMKTr7dFMOpSCZoNX0qO_5gI8oNfog0ymHClf25cs8AbUs4xqcbJ0aDDcUd1ow7JyZnvtfaT1pgl_sT3TjxdP41i0ACR6UctmGTsTOPvkakgVLf0y1gPf63c2VPllg40mK/w1200-h630-p-k-no-nu/Pig%20Frog.jpg,Kodok segar,73.0,16.4,0.3,0.0
images/https://cms.sehatq.com/public/img/article_img/buah-kokosan-dan-duku-satu-keluarga-tapi-beda-rasa-1595398922.jpg,Kokosan,86.0,1.6,0.2,13.0
images/https://media.istockphoto.com/id/153755664/id/foto/kacang-polong-salju-segar-di-tumpukan-di-latar-belakang-putih.jpg?s=612x612&w=0&k=20&c=MPZCUQdV2lekycXztBESkb2swqE0hgIzUwflaZlFoaw=,Komak polong segar,99.0,3.3,0.1,21.2
images/https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/17/8b6436f9-8344-48fd-9171-b066c4191f94.jpg,Kool Kembang,25.0,2.4,0.2,4.9
images/https://res.cloudinary.com/dk0z4ums3/image/upload/v1627875002/attached_image/walau-bikin-perut-kembung-manfat-kol-ternyata-banyak-lho.jpg,Kool Merah kool putih,24.0,1.4,0.2,5.3
images/https://cdn1-production-images-kly.akamaized.net/hapr3rDjLzJcczX2rWbC4f9DUgk=/1200x1200/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/3412827/original/090341300_1616835451-pexels-photo-977876.jpeg,Kopi bagian yang larut,352.0,17.4,1.3,69.0
images/https://cdn.pixabay.com/photo/2014/02/10/11/25/coffee-powder-263354_1280.jpg,Kopi bubuk instant,129.0,12.3,0.5,35.0
images/AF079.jpg (360×360) (andrafarm.co.id),Koro andong kering,356.0,20.5,4.1,61.6
images/https://laz-img-sg.alicdn.com/p/cac8dce3faa0e4781f2e5ea5968dba20.png,Koro Benguk biji,332.0,24.0,3.0,55.0
images/https://imgx.parapuan.co/file/parapuan/mobile/crop/0x0:0x0/700x0/photo/2021/06/04/tempe-koro-pedangjpg-20210604124728.jpg,Koro Benguk tempe,141.0,10.2,1.3,23.2
images/https://cf.shopee.co.id/file/id-11134103-22100-uucup9m29iiv8c,Koro Kerupuk biji,125.0,8.3,0.7,22.1
images/https://filebroker-cdn.lazada.co.id/kf/S5058ebd94c9d4462a13ac9a3ac2a814aP.jpg,Koro Loke biji,33.0,2.7,0.2,7.9
images/https://down-id.img.susercontent.com/file/fdde3aac7d03f1b5dd4ab9f5df4545d4,Koro Roway biji,344.0,12.5,2.1,69.4
images/https://ahligizi.id/blog/wp-content/uploads/2022/03/gude.jpg,Koro Wedus biji,338.0,22.2,1.5,61.0
images/https://ahsanfile.files.wordpress.com/2013/08/20121226_084508.jpg,Koro Wedus buah muda,38.0,3.0,0.3,7.9
images/https://www.andrafarm.com/_andra_farm/gambar_kelompok/a136-3.jpg,Koro wedus polong,46.0,3.0,0.3,7.9
images/https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing,Kotiu hinela tawang nggole,46.0,2.2,1.5,6.0
images/https://cf.shopee.co.id/file/25e9b3e3d818ae999bd0736ff56ca58b,Koya,366.0,4.2,4.3,77.5
images/https://nilaigizi.com/assets/images/produk/produk_1538365100.jpg,Koya mirasa,370.0,8.0,1.0,82.2
images/https://lzd-img-global.slatic.net/g/p/e4cd1b24a0e937b48e2afb796900196a.jpg_720x720q80.jpg_.webp,Kranji segar,315.0,2.1,1.4,73.5
images/https://asset.kompas.com/crops/NvawKpjCGV6FrehArD0C-OBjYSI=/3x0:700x465/750x500/data/photo/2020/12/01/5fc629934653a.jpg,Kripik Tempe Goreng ,542.0,40.3,42.4,11.5
images/https://www.greeners.co/wp-content/uploads/2020/09/Krokot-Tanaman-Gulma-dengan-Segudang-Khasiat-2.jpg,Krokot,21.0,1.7,0.4,3.8
images/https://img-cdn.medkomtek.com/0sG2Fssyrmn9bdgy08HRVYdJE6U=/0x0/smart/filters:quality(75):strip_icc():format(webp)/article/APtPHT6GJD825hl5oB-p_/original/070454600_1570675713-Sejuta-Manfaat-Daun-Kucai-yang-Jarang-Diketahui-Orang-By-K321-Shutterstock_1100191607.jpg,Kucai,45.0,2.2,0.3,10.3
images/https://cdn.shopify.com/s/files/1/0369/8321/0116/products/5161687_e94df3b1-09a5-4656-b592-358959106303_762_762_700x.jpg?v=1587857197,Kucai Muda (Lokio),42.0,3.8,0.6,7.8
images/https://awsimages.detik.net.id/community/media/visual/2021/07/29/fakta-daging-kuda-2.jpeg?w=724,Kuda daging segar,113.0,18.1,4.1,0.9
images/https://awsimages.detik.net.id/community/media/visual/2022/06/21/resep-kue-cincin_43.jpeg?w=1200,Kue ali,440.0,3.8,18.5,64.5
images/https://cdn0-production-images-kly.akamaized.net/1vXhapwViv08dtFYbhhKKEfqiJ0=/0x542:4608x3139/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3479555/original/004272600_1623394884-shutterstock_1952418853.jpg,Kue Apem ,186.7,1.6,1.6,39.6
images/https://asset.kompas.com/crops/1zdz3_jE_GfEVcRZKtgL2GokVrA=/0x0:1000x667/750x500/data/photo/2023/02/24/63f805fb8890f.jpeg,Kue bangket,338.0,1.5,1.2,80.3
images/https://asset.kompas.com/crops/hHVyMg5BiDHITqTbKdbpz1Un4_c=/0x0:1000x667/750x500/data/photo/2022/06/21/62b109f77f78c.jpeg,Kue Bugis ,240.0,1.0,4.0,54.0
images/https://kurio-img.kurioapps.com/21/07/21/7ff9c395-9dea-492e-b3a0-ec9c7287dc04.jpe,Kue jahe,425.0,1.6,8.8,84.6
images/https://assets.suaramerdeka.com/crop/0x0:0x0/750x500/webp/photo/2023/01/03/3184254010.png,Kue kelapa,591.0,5.6,42.1,47.5
images/https://media.karousell.com/media/photos/products/2018/08/23/koya_kacang_suuk_asli_bandung_1535029115_863b9a71_progressive.jpg,Kue Koya ,366.0,4.2,4.3,7.9
images/https://img.kurio.network/u_ismzhaT5An97OjUr0AzVYEjCE=/1200x900/filters:quality(80)/https://kurio-img.kurioapps.com/21/09/21/eec4bac2-8193-41bd-b249-22a4afc28519.jpe,Kue lumpur,291.0,3.6,11.1,44.1
images/https://asset.kompas.com/crops/EUNcgQqWtMLzjyycRK-jWqJPg5Q=/3x0:700x465/750x500/data/photo/2021/01/13/5ffe348f5e49a.jpg,Kue mangkok ,182.0,1.0,1.0,40.4
images/https://asset.kompas.com/crops/jkimxsmqIcyNJ_UjeHGJML9sT_4=/0x0:698x465/750x500/data/photo/2021/02/20/603069ab80f59.jpg,Kue Pacar Cina ,126.7,0.7,0.7,57.3
images/https://www.resepkuerenyah.com/wp-content/uploads/2015/05/Resep-Kue-Pia-Kacang-Hijau.jpg,Kue Pia ,296.0,1.4,1.4,66.4
images/https://i.ytimg.com/vi/GH8hVDZ3AZA/maxresdefault.jpg,Kue putu cangkir,304.0,5.3,7.0,54.9
images/https://asset.kompas.com/crops/4HYsevQAK_PJOcsTRt4Tl0vo4YI=/0x0:1000x667/750x500/data/photo/2021/06/10/60c19ee3dbc24.jpg,Kue putu singkong,217.0,1.2,0.5,53.2
